"","REPORT_DATE","X","INCIDENT_ID_KS","KS_COMPLEX_NAME","COMPLEX_FLAG","LTFS_DAY","LTFS_FIRE","REPORT_YEAR","INCIDENT_NUMBER","ST_INCNUM","REPORT_DOY","HOUR","INCIDENT_NAME","START_YEAR","START_DATE","START_DOY","START_DATE_CORRECTED","START_DOY_CORRECTED","STATUS","AREA","AREA_MEASUREMENT","TYPE_INC","SUPPRESSION_METHOD","IC_NAME","IMT_TYPE","IMT_TYPE_DESCRIPTION","CAUSE","CAUSE_DESCR","COUNTY","LATITUDE","LONGITUDE","LL_QC","UN_USTATE","UN_UNITID","NWCG_UNITID","GACC","UnitType","Department","Agency","OWNERSHIP_STATE","OWNERSHIP_UNITID","P_CONTAIN","PERCENT_MMA","EXP_CONTAIN","LINE_TO_BUILD","LINE_MEASUREMENT","EST_CONTROL","DEMOBE_START","CONTROLLED_DATE","INJURIES_TO_DATE","INJURIES","FATALITIES","EVACUATION_IN_PROGRESS","NO_EVACUATION","POTENTIAL","NO_LIKELY","C_WIND_SPEED","C_WIND_DIRECTION","C_TEMP","C_TEMPH","C_TEMPL","C_RH","C_RHL","C_RHH","F_WIND_SPEED","F_WIND_DIRECTION","F_TEMP","F_TEMPL","F_TEMPH","F_RH","F_RHL","F_RHH","PRIMARY_FUEL_MODEL","GROWTH_POTENTIAL","TERRAIN","GACC_PRIORITY","DISPATCH_PRIORITY","UNIT_TYPE","ST_INC","ST_UNIT","FSCLASS","MAX_AREA_INC","FSCLASS_INC","AREA_Log","SUPPRESSION_BI","SUPP_DECREASE","SUPP_MIX","IMT_NUM","SUPPNUM","INC_ID","LOG_AREA","npl","DURATION","IMT_RANK","INCIDENT_I","lat","lon","usaf.x","stn_name.x","UYDOY","usaf.y","stn_name.y","YEAR","MONTH","DAY","YDAY","YEARMODA","ELEV_M","TEMP","DEWP","VISIB","WDSP","MXSPD","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"3046","1-Jul-12",1566,"2012_MT-CES-038_INDIAN CREEK",NA,NA,NA,NA,2012,"MT-CES-038","MT",183,2030,"INDIAN CREEK",2012,"1-Jul-12",183,"1-Jul-12",183,"I",700,"ACRES","WF","FS","SHINDELL/WITTE","4","Type 3 IC","U","Under Investigation","BROADWATER",46.333889,111.5875,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",10,"P","8-Jul-12",320,"CHAINS",NA,NA,NA,0,0,0,"N","Y","N","N",215,"W",128,76,76,57,18,18,19,"SE",255,69,64,113,17,18,2,"Medium","High",5,1,"State","MT","MT","E",700,"E",6.55250788703459,"FS",0,0,4,1,459,6.55250788703459,4,2,"D","2012_MT-CES-038_INDIAN CREEK",46.333889,-111.5875,727720,"HELENA REGIONAL AIRPORT","727720 2012 183",727720,"HELENA REGIONAL AIRPORT",2012,7,1,183,"2012-07-01",1166.8,24.3,6.4,16.1,3.5,8.8,0,0,0,0,0,0,1,3,33.3
"3047","2-Jul-12",1573,"2012_MT-CES-038_INDIAN CREEK",NA,NA,NA,NA,2012,"MT-CES-038","MT",184,2022,"INDIAN CREEK",2012,"1-Jul-12",183,"1-Jul-12",183,"U",450,"ACRES","WF","FS","Emor","5","Type 4 IC","H","Human","BROADWATER",46.333889,111.5875,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",50,"P","3-Jul-12",160,"CHAINS","6-Jul-12",NA,NA,0,0,0,"N","N","N","N",13,"NNW",128,76,76,NA,NA,NA,109,"S & W",255,69,64,249,48,48,2,"Low","High",5,NA,"State","MT","MT","E",700,"E",6.55250788703459,"FS",0,0,5,1,459,6.55250788703459,4,2,"E","2012_MT-CES-038_INDIAN CREEK",46.333889,-111.5875,727720,"HELENA REGIONAL AIRPORT","727720 2012 184",727720,"HELENA REGIONAL AIRPORT",2012,7,2,184,"2012-07-02",1166.8,18.6,10.8,15.3,2.2,7.2,1,1,0,0,1,0,1.3,2.1,61.9
"3048","3-Jul-12",1581,"2012_MT-CES-038_INDIAN CREEK",NA,NA,NA,NA,2012,"MT-CES-038","MT",185,2010,"INDIAN CREEK",2012,"1-Jul-12",183,"1-Jul-12",183,"F",280,"ACRES","WF","FS","Witte","5","Type 4 IC","H","Human","BROADWATER",46.333889,111.5875,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",100,"P","3-Jul-12",0,"CHAINS","6-Jul-12",NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Low","High",NA,NA,"State","MT","MT","D",700,"E",6.55250788703459,"FS",0,0,5,1,459,6.55250788703459,4,2,"E","2012_MT-CES-038_INDIAN CREEK",46.333889,-111.5875,727720,"HELENA REGIONAL AIRPORT","727720 2012 185",727720,"HELENA REGIONAL AIRPORT",2012,7,3,185,"2012-07-03",1166.8,22.9,8.6,16.1,4.4,11.3,0,0,0,0,0,0,1.1,2.8,39.3
"3049","10-Sep-12",2597,"2012_MT-CES-519_BEAN CANYON",NA,NA,NA,NA,2012,"MT-CES-519","MT",254,1910,"BEAN CANYON MA",2012,"10-Sep-12",254,"10-Sep-12",254,"I",200,"ACRES","WF","FS","David Hamilton","4","Type 3 IC",NA,NA,"Gallatin",46.179167,111.269722,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"High","High",NA,NA,"State","MT","MT","D",4325,"F",5.30330490805908,"FS",0,0,4,1,460,5.30330490805908,3,6,"D","2012_MT-CES-519_BEAN CANYON",46.179167,-111.269722,726797,"GALLATIN FIELD AIRPORT","726797 2012 254",726797,"GALLATIN FIELD AIRPORT",2012,9,10,254,"2012-09-10",1349.4,19.6,1.3,12.6,3.6,8.8,0,0,0,0,0,0,0.7,2.3,30.4
"3050","11-Sep-12",2611,"2012_MT-CES-519_BEAN CANYON",NA,NA,NA,NA,2012,"MT-CES-519","MT",255,1735,"BEAN CANYON MA",2012,"10-Sep-12",254,"10-Sep-12",254,"U",3600,"ACRES","WF","FS","David Hamilton","4","Type 3 IC",NA,NA,"Gallatin",46.179167,111.269722,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",10,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","N",62,"NW",80,59,56,16,3,7,NA,NA,NA,NA,NA,NA,NA,NA,2,"High","High",NA,NA,"State","MT","MT","F",4325,"F",5.30330490805908,"FS",0,0,4,1,460,5.30330490805908,3,6,"D","2012_MT-CES-519_BEAN CANYON",46.179167,-111.269722,726797,"GALLATIN FIELD AIRPORT","726797 2012 255",726797,"GALLATIN FIELD AIRPORT",2012,9,11,255,"2012-09-11",1349.4,12.6,-2.2,10.9,2.6,6.2,0,0,0,0,0,0,0.5,1.5,33.3
"3051","12-Sep-12",2634,"2012_MT-CES-519_BEAN CANYON",NA,NA,NA,NA,2012,"MT-CES-519","MT",256,1752,"BEAN CANYON CA",2012,"10-Sep-12",254,"10-Sep-12",254,"U",3800,"ACRES","WF","FS","David Hamilton","4","Type 3 IC",NA,NA,"Gallatin",46.179167,111.269722,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",25,"P","15-Sep-12",50,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","N",30,"NW",106,65,65,44,13,13,NA,NA,NA,NA,NA,NA,NA,NA,2,"Medium","High",NA,NA,"State","MT","MT","F",4325,"F",5.30330490805908,"FS",0,0,4,1,460,5.30330490805908,3,6,"D","2012_MT-CES-519_BEAN CANYON",46.179167,-111.269722,726797,"GALLATIN FIELD AIRPORT","726797 2012 256",726797,"GALLATIN FIELD AIRPORT",2012,9,12,256,"2012-09-12",1349.4,8.2,-7.8,16.1,2.7,4.1,0,0,0,0,0,0,0.3,1.1,27.3
"3052","13-Sep-12",2681,"2012_MT-CES-519_BEAN CANYON",NA,NA,NA,NA,2012,"MT-CES-519","MT",257,1745,"BEAN CANYON",2012,"10-Sep-12",254,"10-Sep-12",254,"U",4325,"ACRES","WF","FS","David Hamilton","4","Type 3 IC","L","Lightning","Gallatin",46.179167,111.269722,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",68,"P","16-Sep-12",5,"CHAINS","20-Sep-12","16-Sep-12",NA,0,0,0,"N","N","N","N",62,"SW",96,67,62,15,80,7,116,"SW",154,50,51,20,73,7,2,"High","Extreme",6,1,"State","MT","MT","F",4325,"F",5.30330490805908,"FS",0,0,4,1,460,5.30330490805908,3,6,"D","2012_MT-CES-519_BEAN CANYON",46.179167,-111.269722,726797,"GALLATIN FIELD AIRPORT","726797 2012 257",726797,"GALLATIN FIELD AIRPORT",2012,9,13,257,"2012-09-13",1349.4,10.6,-6.1,15.3,2.1,4.1,0,0,0,0,0,0,0.4,1.3,30.8
"3053","14-Sep-12",2711,"2012_MT-CES-519_BEAN CANYON",NA,NA,NA,NA,2012,"MT-CES-519","MT",258,1730,"BEAN CANYON",2012,"10-Sep-12",254,"10-Sep-12",254,"U",4325,"ACRES","WF","FS","David Hamilton","4","Type 3 IC","L","Lightning","Gallatin",46.179167,111.269722,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",85,"P","16-Sep-12",0,"CHAINS","20-Sep-12","16-Sep-12",NA,0,0,0,"N","N","N","N",13,"S",118,71,71,10,7,7,116,"SW",154,50,51,20,73,7,2,"Medium","Extreme",6,NA,"State","MT","MT","F",4325,"F",5.30330490805908,"FS",0,0,4,1,460,5.30330490805908,3,6,"D","2012_MT-CES-519_BEAN CANYON",46.179167,-111.269722,726797,"GALLATIN FIELD AIRPORT","726797 2012 258",726797,"GALLATIN FIELD AIRPORT",2012,9,14,258,"2012-09-14",1349.4,14.3,-4.8,16.1,1.3,5.1,0,0,0,0,0,0,0.4,1.6,25
"3054","15-Sep-12",2743,"2012_MT-CES-519_BEAN CANYON",NA,NA,NA,NA,2012,"MT-CES-519","MT",259,1815,"BEAN CANYON",2012,"10-Sep-12",254,"10-Sep-12",254,"U",4325,"ACRES","WF","FS","Greg Archie","4","Type 3 IC","L","Lightning","Gallatin",46.179167,111.269722,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",95,"P","16-Sep-12",0,"CHAINS","20-Sep-12","16-Sep-12",NA,0,0,0,"N","N","N","N",278,"5-Mar",110,66,66,10,7,7,26,"NW",118,44,45,145,21,30,2,"Low","Extreme",6,1,"State","MT","MT","F",4325,"F",5.30330490805908,"FS",0,0,4,1,460,5.30330490805908,3,6,"D","2012_MT-CES-519_BEAN CANYON",46.179167,-111.269722,726797,"GALLATIN FIELD AIRPORT","726797 2012 259",726797,"GALLATIN FIELD AIRPORT",2012,9,15,259,"2012-09-15",1349.4,15.8,-5.4,14.5,2.2,5.1,0,0,0,0,0,0,0.4,1.8,22.2
"3055","16-Sep-12",2753,"2012_MT-CES-519_BEAN CANYON",NA,NA,NA,NA,2012,"MT-CES-519","MT",260,1700,"BEAN CANYON",2012,"10-Sep-12",254,"10-Sep-12",254,"F",4325,"ACRES","WF","FS","Greg Archie","4","Type 3 IC","L","Lightning","Gallatin",46.179167,111.269722,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",100,"P","16-Sep-12",NA,"CHAINS","20-Sep-12","16-Sep-12",NA,0,0,0,"N","N","N","N",220,"NW",84,59,59,65,22,22,26,"NW",151,49,51,145,21,30,2,"Medium","Extreme",NA,NA,"State","MT","MT","F",4325,"F",5.30330490805908,"FS",0,0,4,1,460,5.30330490805908,3,6,"D","2012_MT-CES-519_BEAN CANYON",46.179167,-111.269722,726797,"GALLATIN FIELD AIRPORT","726797 2012 260",726797,"GALLATIN FIELD AIRPORT",2012,9,16,260,"2012-09-16",1349.4,15,0.9,10.5,2.7,5.7,0,1,0,0,0,0,0.7,1.7,41.2
"3056","14-Aug-12",1976,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",227,2117,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"I",5000,"ACRES","WF","FS","TRAHAN","3","Type 3 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",5,"P","20-Aug-12",NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","Y","N",23,"W",140,84,84,17,8,8,NA,"NE",186,56,51,102,14,15,2,"High","High",NA,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,3,1,461,8.5173931714189,4,16,"D","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 227",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,14,227,"2012-08-14",901.3,21.3,8.2,16.1,1.9,7.2,0,0,0,0,0,0,1.1,2.5,44
"3057","15-Aug-12",1992,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",228,1846,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",8800,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",5,"P","20-Aug-12",NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","Y","N",13,"N",106,65,65,89,32,32,26,"SE",219,61,56,102,14,15,2,"High","High",1,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 228",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,15,228,"2012-08-15",901.3,18.1,7.2,15.9,4.6,12.4,0,1,0,0,0,0,1,2.1,47.6
"3058","16-Aug-12",2031,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",229,1900,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9000,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",20,"P","20-Aug-12",NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",50,"SE",125,74,74,46,14,14,259,"N",249,66,72,30,7,21,2,"High","High",1,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 229",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,16,229,"2012-08-16",901.3,14.4,4.9,16.1,1.5,5.1,0,0,0,0,0,0,0.9,1.6,56.2
"3059","17-Aug-12",2047,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",230,1900,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9000,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",30,"P","20-Aug-12",NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","Y","N",62,"W",136,81,81,44,13,13,259,"E",249,66,72,19,6,20,2,"High","High",NA,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 230",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,17,230,"2012-08-17",901.3,16.3,5.5,16.1,1.1,4.6,0,0,0,0,0,0,0.9,1.9,47.4
"3060","17-Aug-12",2048,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",230,1901,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9000,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",30,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",62,"W",136,81,81,44,13,13,259,"E",249,66,72,19,6,20,2,"High","High",1,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 230",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,17,230,"2012-08-17",901.3,16.3,5.5,16.1,1.1,4.6,0,0,0,0,0,0,0.9,1.9,47.4
"3061","18-Aug-12",2071,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",231,1850,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9050,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",40,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",13,"SE",132,77,77,57,18,18,26,"SW to NW",249,66,72,42,8,22,2,"High","High",1,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 231",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,18,231,"2012-08-18",901.3,19.8,6.4,16.1,1.8,5.7,0,0,0,0,0,0,1,2.3,43.5
"3062","19-Aug-12",2096,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",232,1800,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9110,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",45,"P",NA,NA,"CHAINS",NA,NA,NA,1,NA,0,"N","N","Y","N",23,"SE",142,86,86,6,6,6,26,"NW",249,66,72,19,6,20,2,"High","High",1,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 232",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,19,232,"2012-08-19",901.3,20.4,6.6,16.1,1.1,4.6,0,0,0,0,0,0,1,2.4,41.7
"3063","20-Aug-12",2112,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",233,1800,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9431,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",55,"P","24-Aug-12",NA,"CHAINS",NA,NA,NA,2,1,0,"N","N","Y","N",110,"N",144,87,87,17,8,8,26,"SW",225,61,72,85,12,25,2,"High","High",1,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 233",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,20,233,"2012-08-20",901.3,20.6,8.8,16.1,1.5,6.2,0,0,0,0,0,0,1.1,2.4,45.8
"3064","21-Aug-12",2127,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",234,1800,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9863,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",65,"P","24-Aug-12",NA,"CHAINS",NA,NA,NA,4,0,0,"N","N","Y","N",189,"WNW",112,67,67,89,32,32,115,"W",193,56,61,72,11,24,2,"High","High",1,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 234",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,21,234,"2012-08-21",901.3,17.5,10.1,16.1,1.5,6.7,0,1,0,0,1,0,1.2,2,60
"3065","22-Aug-12",2140,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",235,1800,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9863,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",75,"P","24-Aug-12",NA,"CHAINS",NA,"24-Aug-12",NA,4,0,0,"N","N","Y","N",161,"W",128,76,76,27,10,10,115,"SW/W",193,56,61,141,3,21,2,"High","High",2,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 235",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,22,235,"2012-08-22",901.3,18.7,10.3,16.1,1.8,5.1,0,0,0,0,0,0,1.3,2.2,59.1
"3066","23-Aug-12",2189,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",236,1800,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9863,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",85,"P","24-Aug-12",NA,"CHAINS",NA,"24-Aug-12",NA,5,0,0,"N","N","Y","N",156,"SW",128,76,76,21,9,9,102,"W",72,35,45,58,10,23,2,"High","High",2,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 236",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,23,236,"2012-08-23",901.3,15.8,4.4,16.1,1.5,6.2,0,0,0,0,0,0,0.8,1.8,44.4
"3067","24-Aug-12",2227,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",237,1800,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9863,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",100,"P","24-Aug-12",NA,"CHAINS",NA,"24-Aug-12",NA,5,NA,0,"N","N","Y","N",180,"SW",90,61,61,60,20,20,26,"N",156,50,61,72,11,24,2,"High","High",8,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 237",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,24,237,"2012-08-24",901.3,15.8,1.1,16.1,3.5,7.7,0,0,0,0,0,0,0.7,1.8,38.9
"3068","25-Aug-12",2242,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",238,1833,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9863,"ACRES","WF","FS","KUSICKO","2","Type 2 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",100,"P","24-Aug-12",0,"CHAINS",NA,"24-Aug-12",NA,5,NA,0,"N","N","Y","N",62,"NE",122,72,72,21,9,9,26,"SW",219,61,56,35,8,9,2,"Low","High",NA,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,2,1,461,8.5173931714189,4,16,"C","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 238",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,25,238,"2012-08-25",901.3,11.2,1.6,16.1,0.8,5.7,0,0,0,0,0,0,0.7,1.3,53.8
"3069","27-Aug-12",2274,"2012_MT-FHA-0123_WEST GARCEAU",NA,NA,NA,NA,2012,"MT-FHA-0123","MT",240,1756,"WEST GARCEAU",2012,"13-Aug-12",226,"13-Aug-12",226,"U",9863,"ACRES","WF","FS","TRAHAN","3","Type 3 Team","H","Human","SANDERS",47.702778,114.493889,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",100,"P","24-Aug-12",NA,"CHAINS",NA,"24-Aug-12",NA,5,NA,0,"N","N","Y","N",137,"SW",140,84,84,38,12,12,116,"WEST",277,77,72,6,4,5,2,"Low","High",NA,NA,"Federal","MT","MT","G",9863,"G",8.5173931714189,"FS",0,0,3,1,461,8.5173931714189,4,16,"D","2012_MT-FHA-0123_WEST GARCEAU",47.702778,-114.493889,727790,"GLACIER PARK INTERNATIONAL AIRPORT","727790 2012 240",727790,"GLACIER PARK INTERNATIONAL AIRPORT",2012,8,27,240,"2012-08-27",901.3,19.6,8.2,15.3,0.8,2.6,0,0,0,0,0,0,1.1,2.3,47.8
